1	1.344753	1	3	0
1	-0.691960	1	3	0
1	-0.182782	1	3	0
1	0.326396	1	3	0
1	1.344753	1	3	1
1	-0.691960	1	3	0
1	-0.182782	1	3	0
1	0.156670	1	3	0
1	1.175027	1	3	0
1	-1.201139	1	3	0
1	0.326396	0	3	0
1	1.344753	1	3	0
1	0.326396	0	3	0
1	-1.201139	0	3	0
1	1.684205	1	3	0
1	0.496122	1	3	0
1	-1.201139	0	3	0
1	-0.182782	1	3	0
1	-0.861686	1	3	0
1	-1.370865	0	3	0
1	-1.540591	1	3	1
1	1.684205	0	3	0
1	-0.522234	1	3	0
1	0.326396	1	3	0
1	-1.031412	1	3	0
1	0.326396	1	3	1
